time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1326.429512,1.54E+03,7.97E+00,4.50E-04,71261,537.05409,1435.55447,1.40E+03,6.00E+00,9.87E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.05409,2.93E-03,1435.55447,2.01E-03,1.91E-02,-1.01E-01
1326.4309,1.55E+03,7.98E+00,4.50E-04,71262,537.06649,1435.55757,1.41E+03,6.00E+00,9.84E+02,2.32E+00,1.55E+03,7.98E+00,0,,,,,537.06649,2.91E-03,1435.55757,2.00E-03,2.64E-02,-9.21E-02
1326.432289,1.55E+03,7.97E+00,4.50E-04,71263,537.05867,1435.5551,1.41E+03,6.00E+00,9.81E+02,2.32E+00,1.55E+03,7.97E+00,0,,,,,537.05867,2.91E-03,1435.5551,1.99E-03,2.82E-02,-9.98E-02
1326.433678,1.54E+03,7.96E+00,4.50E-04,71264,537.06243,1435.56176,1.40E+03,5.99E+00,9.83E+02,2.32E+00,1.54E+03,7.96E+00,0,,,,,537.06243,2.94E-03,1435.56176,2.01E-03,2.79E-02,-8.87E-02
1326.435067,1.55E+03,7.97E+00,4.50E-04,71265,537.06313,1435.55711,1.40E+03,6.00E+00,9.87E+02,2.32E+00,1.55E+03,7.97E+00,0,,,,,537.06313,2.92E-03,1435.55711,2.00E-03,2.66E-02,-1.01E-01
1326.436456,1.54E+03,7.97E+00,4.50E-04,71266,537.05674,1435.56037,1.40E+03,6.00E+00,9.86E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.05674,2.93E-03,1435.56037,2.00E-03,2.16E-02,-9.03E-02
1326.437845,1.55E+03,7.99E+00,4.50E-04,71267,537.06604,1435.55686,1.40E+03,6.01E+00,9.85E+02,2.32E+00,1.55E+03,7.99E+00,0,,,,,537.06604,2.93E-03,1435.55686,2.00E-03,3.14E-02,-9.45E-02
1326.439234,1.55E+03,7.98E+00,4.50E-04,71268,537.0646,1435.56018,1.40E+03,6.01E+00,9.89E+02,2.32E+00,1.55E+03,7.98E+00,0,,,,,537.0646,2.92E-03,1435.56018,2.00E-03,2.34E-02,-9.60E-02
1326.440623,1.55E+03,7.97E+00,4.50E-04,71269,537.06683,1435.55834,1.40E+03,6.00E+00,9.85E+02,2.32E+00,1.55E+03,7.97E+00,0,,,,,537.06683,2.92E-03,1435.55834,2.00E-03,2.90E-02,-9.73E-02
1326.442011,1.54E+03,7.97E+00,4.50E-04,71270,537.06673,1435.55861,1.40E+03,6.00E+00,9.90E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.06673,2.93E-03,1435.55861,2.00E-03,3.26E-02,-9.35E-02
1326.4434,1.53E+03,7.96E+00,4.50E-04,71271,537.05536,1435.55671,1.39E+03,5.99E+00,9.85E+02,2.32E+00,1.53E+03,7.96E+00,0,,,,,537.05536,2.94E-03,1435.55671,2.01E-03,2.14E-02,-9.76E-02
1326.444789,1.54E+03,7.98E+00,4.50E-04,71272,537.06153,1435.56411,1.39E+03,6.01E+00,9.90E+02,2.33E+00,1.54E+03,7.98E+00,0,,,,,537.06153,2.94E-03,1435.56411,2.02E-03,2.25E-02,-8.55E-02
1326.446178,1.53E+03,7.98E+00,4.50E-04,71273,537.07147,1435.55574,1.39E+03,6.00E+00,9.87E+02,2.33E+00,1.53E+03,7.98E+00,0,,,,,537.07147,2.95E-03,1435.55574,2.02E-03,3.17E-02,-9.99E-02
1326.447567,1.55E+03,7.98E+00,4.50E-04,71274,537.06124,1435.55865,1.41E+03,6.00E+00,9.85E+02,2.32E+00,1.55E+03,7.98E+00,0,,,,,537.06124,2.92E-03,1435.55865,2.00E-03,2.38E-02,-9.85E-02
1326.448956,1.54E+03,7.96E+00,4.50E-04,71275,537.06417,1435.55716,1.40E+03,5.99E+00,9.85E+02,2.32E+00,1.54E+03,7.96E+00,0,,,,,537.06417,2.93E-03,1435.55716,2.01E-03,2.69E-02,-9.40E-02
1326.450345,1.53E+03,7.96E+00,4.50E-04,71276,537.06428,1435.56147,1.39E+03,5.99E+00,9.88E+02,2.32E+00,1.53E+03,7.96E+00,0,,,,,537.06428,2.94E-03,1435.56147,2.01E-03,2.86E-02,-8.92E-02
1326.451734,1.54E+03,7.97E+00,4.50E-04,71277,537.06003,1435.55414,1.40E+03,6.00E+00,9.86E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.06003,2.93E-03,1435.55414,2.00E-03,2.50E-02,-1.07E-01
1326.453123,1.54E+03,7.97E+00,4.50E-04,71278,537.06697,1435.56109,1.40E+03,6.00E+00,9.87E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.06697,2.93E-03,1435.56109,2.00E-03,2.98E-02,-9.24E-02
1326.454511,1.54E+03,7.97E+00,4.50E-04,71279,537.06275,1435.55974,1.40E+03,6.00E+00,9.86E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.06275,2.93E-03,1435.55974,2.00E-03,2.64E-02,-9.52E-02
1326.4559,1.54E+03,7.97E+00,4.50E-04,71280,537.06097,1435.5552,1.40E+03,6.00E+00,9.88E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.06097,2.93E-03,1435.5552,2.01E-03,2.54E-02,-1.03E-01
1326.457289,1.54E+03,7.98E+00,4.50E-04,71281,537.06902,1435.56411,1.40E+03,6.00E+00,9.91E+02,2.32E+00,1.54E+03,7.98E+00,0,,,,,537.06902,2.93E-03,1435.56411,2.01E-03,3.19E-02,-8.47E-02
1326.458678,1.55E+03,7.99E+00,4.50E-04,71282,537.06269,1435.55775,1.41E+03,6.01E+00,9.91E+02,2.33E+00,1.55E+03,7.99E+00,0,,,,,537.06269,2.92E-03,1435.55775,2.00E-03,2.35E-02,-9.73E-02
1326.460067,1.53E+03,7.97E+00,4.50E-04,71283,537.06209,1435.55835,1.39E+03,6.00E+00,9.93E+02,2.32E+00,1.53E+03,7.97E+00,0,,,,,537.06209,2.95E-03,1435.55835,2.02E-03,2.73E-02,-9.36E-02
1326.461456,1.54E+03,7.96E+00,4.50E-04,71284,537.06658,1435.56194,1.40E+03,5.99E+00,9.87E+02,2.32E+00,1.54E+03,7.96E+00,0,,,,,537.06658,2.93E-03,1435.56194,2.01E-03,2.69E-02,-9.37E-02
1326.462845,1.54E+03,7.98E+00,4.50E-04,71285,537.06472,1435.55712,1.40E+03,6.01E+00,9.93E+02,2.33E+00,1.54E+03,7.98E+00,0,,,,,537.06472,2.93E-03,1435.55712,2.01E-03,2.82E-02,-9.33E-02
1326.464234,1.52E+03,7.96E+00,4.50E-04,71286,537.06373,1435.56199,1.39E+03,6.00E+00,9.95E+02,2.33E+00,1.52E+03,7.96E+00,0,,,,,537.06373,2.95E-03,1435.56199,2.02E-03,2.81E-02,-9.50E-02
1326.465622,1.53E+03,7.96E+00,4.50E-04,71287,537.06766,1435.55918,1.39E+03,5.99E+00,9.90E+02,2.32E+00,1.53E+03,7.96E+00,0,,,,,537.06766,2.95E-03,1435.55918,2.02E-03,2.40E-02,-8.41E-02
1326.467011,1.53E+03,7.97E+00,4.50E-04,71288,537.06213,1435.55165,1.39E+03,6.00E+00,9.91E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06213,2.95E-03,1435.55165,2.02E-03,3.19E-02,-1.09E-01
1326.4684,1.54E+03,7.97E+00,4.50E-04,71289,537.06912,1435.56484,1.39E+03,6.00E+00,9.90E+02,2.33E+00,1.54E+03,7.97E+00,0,,,,,537.06912,2.94E-03,1435.56484,2.01E-03,3.08E-02,-7.91E-02
1326.469789,1.53E+03,7.97E+00,4.50E-04,71290,537.06,1435.55608,1.40E+03,6.00E+00,9.89E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06,2.94E-03,1435.55608,2.01E-03,2.19E-02,-1.01E-01
1326.471178,1.53E+03,7.96E+00,4.50E-04,71291,537.06953,1435.56245,1.39E+03,5.99E+00,9.91E+02,2.33E+00,1.53E+03,7.96E+00,0,,,,,537.06953,2.95E-03,1435.56245,2.02E-03,2.76E-02,-9.25E-02
1326.472567,1.52E+03,7.96E+00,4.50E-04,71292,537.0656,1435.55298,1.39E+03,5.99E+00,9.93E+02,2.33E+00,1.52E+03,7.96E+00,0,,,,,537.0656,2.96E-03,1435.55298,2.02E-03,2.97E-02,-9.81E-02
1326.473956,1.54E+03,7.98E+00,4.50E-04,71293,537.06439,1435.55401,1.40E+03,6.00E+00,9.89E+02,2.32E+00,1.54E+03,7.98E+00,0,,,,,537.06439,2.93E-03,1435.55401,2.01E-03,2.84E-02,-9.78E-02
1326.475345,1.54E+03,7.98E+00,4.50E-04,71294,537.06463,1435.55804,1.39E+03,6.01E+00,9.92E+02,2.33E+00,1.54E+03,7.98E+00,0,,,,,537.06463,2.94E-03,1435.55804,2.02E-03,2.59E-02,-8.90E-02
1326.476734,1.53E+03,7.97E+00,4.50E-04,71295,537.06395,1435.55732,1.39E+03,6.00E+00,9.92E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06395,2.95E-03,1435.55732,2.02E-03,2.67E-02,-9.66E-02
1326.478122,1.54E+03,7.99E+00,4.50E-04,71296,537.0553,1435.55612,1.40E+03,6.02E+00,9.92E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.0553,2.94E-03,1435.55612,2.01E-03,2.43E-02,-9.52E-02
1326.479511,1.53E+03,7.96E+00,4.50E-04,71297,537.06095,1435.56082,1.39E+03,5.99E+00,9.93E+02,2.33E+00,1.53E+03,7.96E+00,0,,,,,537.06095,2.95E-03,1435.56082,2.02E-03,2.86E-02,-9.75E-02
1326.4809,1.53E+03,7.97E+00,4.50E-04,71298,537.06199,1435.56112,1.39E+03,6.00E+00,9.92E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06199,2.95E-03,1435.56112,2.02E-03,2.52E-02,-9.46E-02
1326.482289,1.52E+03,7.97E+00,4.50E-04,71299,537.06964,1435.55992,1.38E+03,6.00E+00,9.97E+02,2.33E+00,1.52E+03,7.97E+00,0,,,,,537.06964,2.97E-03,1435.55992,2.03E-03,3.00E-02,-9.66E-02
1326.483678,1.54E+03,7.97E+00,4.50E-04,71300,537.05881,1435.55838,1.40E+03,6.00E+00,9.88E+02,2.32E+00,1.54E+03,7.97E+00,0,,,,,537.05881,2.93E-03,1435.55838,2.00E-03,2.76E-02,-9.51E-02
1326.485067,1.53E+03,7.97E+00,4.50E-04,71301,537.06294,1435.56341,1.39E+03,6.00E+00,9.90E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06294,2.94E-03,1435.56341,2.01E-03,2.67E-02,-9.06E-02
1326.486456,1.53E+03,7.97E+00,4.50E-04,71302,537.06538,1435.55522,1.39E+03,6.00E+00,9.95E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06538,2.95E-03,1435.55522,2.02E-03,2.73E-02,-9.61E-02
1326.487845,1.54E+03,7.99E+00,4.50E-04,71303,537.05899,1435.55622,1.40E+03,6.01E+00,9.92E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.05899,2.95E-03,1435.55622,2.01E-03,2.35E-02,-9.82E-02
1326.489234,1.54E+03,7.98E+00,4.50E-04,71304,537.06363,1435.56026,1.40E+03,6.01E+00,9.92E+02,2.33E+00,1.54E+03,7.98E+00,0,,,,,537.06363,2.94E-03,1435.56026,2.01E-03,2.88E-02,-9.16E-02
1326.490622,1.55E+03,7.99E+00,4.50E-04,71305,537.06406,1435.55468,1.41E+03,6.01E+00,9.91E+02,2.33E+00,1.55E+03,7.99E+00,0,,,,,537.06406,2.92E-03,1435.55468,2.00E-03,2.68E-02,-9.57E-02
1326.492011,1.54E+03,7.99E+00,4.50E-04,71306,537.06227,1435.55859,1.40E+03,6.02E+00,9.94E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.06227,2.93E-03,1435.55859,2.01E-03,2.56E-02,-9.64E-02
1326.4934,1.53E+03,7.97E+00,4.50E-04,71307,537.06578,1435.55995,1.39E+03,6.00E+00,9.95E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06578,2.96E-03,1435.55995,2.02E-03,2.96E-02,-9.05E-02
1326.494789,1.54E+03,7.98E+00,4.50E-04,71308,537.0674,1435.55651,1.40E+03,6.01E+00,9.96E+02,2.33E+00,1.54E+03,7.98E+00,0,,,,,537.0674,2.94E-03,1435.55651,2.01E-03,2.62E-02,-9.61E-02
1326.496178,1.54E+03,7.99E+00,4.50E-04,71309,537.0639,1435.55478,1.40E+03,6.01E+00,9.98E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.0639,2.94E-03,1435.55478,2.01E-03,2.79E-02,-1.03E-01
1326.497567,1.54E+03,7.99E+00,4.50E-04,71310,537.06717,1435.55877,1.40E+03,6.01E+00,9.95E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.06717,2.95E-03,1435.55877,2.02E-03,2.57E-02,-9.18E-02
1326.498956,1.55E+03,7.98E+00,4.50E-04,71311,537.06733,1435.55791,1.40E+03,6.01E+00,9.91E+02,2.33E+00,1.55E+03,7.98E+00,0,,,,,537.06733,2.93E-03,1435.55791,2.00E-03,2.92E-02,-9.27E-02
1326.500345,1.53E+03,7.98E+00,4.50E-04,71312,537.06016,1435.55589,1.39E+03,6.01E+00,9.97E+02,2.33E+00,1.53E+03,7.98E+00,0,,,,,537.06016,2.94E-03,1435.55589,2.02E-03,2.41E-02,-9.90E-02
1326.501733,1.53E+03,7.98E+00,4.50E-04,71313,537.06356,1435.55524,1.39E+03,6.01E+00,1.00E+03,2.33E+00,1.53E+03,7.98E+00,0,,,,,537.06356,2.95E-03,1435.55524,2.02E-03,2.57E-02,-9.84E-02
1326.503122,1.55E+03,7.99E+00,4.50E-04,71314,537.05167,1435.55893,1.41E+03,6.02E+00,9.98E+02,2.33E+00,1.55E+03,7.99E+00,0,,,,,537.05167,2.93E-03,1435.55893,2.00E-03,2.36E-02,-9.39E-02
1326.504511,1.53E+03,7.97E+00,4.50E-04,71315,537.06343,1435.55567,1.39E+03,6.00E+00,9.94E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.06343,2.95E-03,1435.55567,2.02E-03,3.23E-02,-9.66E-02
1326.5059,1.53E+03,7.98E+00,4.50E-04,71316,537.05675,1435.55881,1.39E+03,6.01E+00,9.98E+02,2.33E+00,1.53E+03,7.98E+00,0,,,,,537.05675,2.95E-03,1435.55881,2.02E-03,2.39E-02,-9.55E-02
1326.507289,1.54E+03,7.99E+00,4.50E-04,71317,537.06968,1435.56235,1.40E+03,6.01E+00,9.96E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.06968,2.94E-03,1435.56235,2.01E-03,3.22E-02,-8.87E-02
1326.508678,1.53E+03,7.98E+00,4.50E-04,71318,537.06098,1435.55945,1.39E+03,6.01E+00,9.97E+02,2.33E+00,1.53E+03,7.98E+00,0,,,,,537.06098,2.94E-03,1435.55945,2.01E-03,2.72E-02,-9.64E-02
1326.510067,1.52E+03,7.98E+00,4.50E-04,71319,537.05903,1435.55857,1.39E+03,6.01E+00,1.00E+03,2.34E+00,1.52E+03,7.98E+00,0,,,,,537.05903,2.96E-03,1435.55857,2.02E-03,2.47E-02,-1.02E-01
1326.511456,1.54E+03,7.99E+00,4.50E-04,71320,537.06966,1435.55505,1.40E+03,6.01E+00,9.96E+02,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.06966,2.94E-03,1435.55505,2.01E-03,2.92E-02,-9.63E-02
1326.512845,1.53E+03,7.97E+00,4.50E-04,71321,537.05803,1435.55952,1.39E+03,6.00E+00,9.98E+02,2.33E+00,1.53E+03,7.97E+00,0,,,,,537.05803,2.95E-03,1435.55952,2.02E-03,2.18E-02,-9.39E-02
1326.514233,1.54E+03,7.98E+00,4.50E-04,71322,537.07229,1435.55825,1.40E+03,6.01E+00,9.97E+02,2.33E+00,1.54E+03,7.98E+00,0,,,,,537.07229,2.94E-03,1435.55825,2.01E-03,3.09E-02,-9.61E-02
1326.515622,1.53E+03,7.99E+00,4.50E-04,71323,537.06806,1435.56609,1.39E+03,6.01E+00,9.98E+02,2.33E+00,1.53E+03,7.99E+00,0,,,,,537.06806,2.95E-03,1435.56609,2.02E-03,3.19E-02,-8.62E-02
1326.517011,1.53E+03,7.98E+00,4.50E-04,71324,537.06254,1435.55955,1.39E+03,6.01E+00,1.00E+03,2.33E+00,1.53E+03,7.98E+00,0,,,,,537.06254,2.95E-03,1435.55955,2.02E-03,2.58E-02,-9.67E-02
1326.5184,1.52E+03,7.99E+00,4.50E-04,71325,537.06102,1435.55103,1.38E+03,6.01E+00,1.00E+03,2.33E+00,1.52E+03,7.99E+00,0,,,,,537.06102,2.96E-03,1435.55103,2.03E-03,1.86E-02,-1.02E-01
1326.519789,1.55E+03,8.00E+00,4.50E-04,71326,537.07272,1435.56049,1.40E+03,6.02E+00,1.00E+03,2.33E+00,1.55E+03,8.00E+00,0,,,,,537.07272,2.94E-03,1435.56049,2.01E-03,3.27E-02,-8.71E-02
1326.521178,1.53E+03,7.99E+00,4.50E-04,71327,537.06571,1435.55675,1.39E+03,6.02E+00,1.01E+03,2.34E+00,1.53E+03,7.99E+00,0,,,,,537.06571,2.97E-03,1435.55675,2.02E-03,2.85E-02,-9.49E-02
1326.522567,1.53E+03,7.99E+00,4.50E-04,71328,537.06814,1435.55714,1.39E+03,6.01E+00,1.00E+03,2.33E+00,1.53E+03,7.99E+00,0,,,,,537.06814,2.95E-03,1435.55714,2.02E-03,2.83E-02,-9.36E-02
1326.523956,1.54E+03,7.99E+00,4.50E-04,71329,537.06732,1435.55499,1.40E+03,6.01E+00,1.00E+03,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.06732,2.95E-03,1435.55499,2.01E-03,2.97E-02,-8.96E-02
1326.525345,1.53E+03,7.99E+00,4.50E-04,71330,537.05964,1435.55509,1.39E+03,6.01E+00,1.00E+03,2.33E+00,1.53E+03,7.99E+00,0,,,,,537.05964,2.95E-03,1435.55509,2.02E-03,2.56E-02,-9.36E-02
1326.526733,1.54E+03,7.99E+00,4.50E-04,71331,537.0651,1435.5558,1.40E+03,6.01E+00,1.00E+03,2.33E+00,1.54E+03,7.99E+00,0,,,,,537.0651,2.94E-03,1435.5558,2.01E-03,2.76E-02,-9.71E-02
1326.528122,1.52E+03,7.98E+00,4.50E-04,71332,537.06512,1435.55887,1.38E+03,6.01E+00,1.01E+03,2.34E+00,1.52E+03,7.98E+00,0,,,,,537.06512,2.97E-03,1435.55887,2.03E-03,2.59E-02,-9.56E-02
1326.529511,1.54E+03,8.00E+00,4.50E-04,71333,537.0643,1435.55672,1.40E+03,6.02E+00,1.00E+03,2.34E+00,1.54E+03,8.00E+00,0,,,,,537.0643,2.94E-03,1435.55672,2.01E-03,2.68E-02,-1.00E-01
1326.5309,1.54E+03,8.00E+00,4.50E-04,71334,537.0658,1435.56048,1.40E+03,6.02E+00,1.00E+03,2.34E+00,1.54E+03,8.00E+00,0,,,,,537.0658,2.95E-03,1435.56048,2.02E-03,2.71E-02,-9.21E-02
1326.532289,1.54E+03,8.01E+00,4.50E-04,71335,537.06073,1435.55618,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.06073,2.94E-03,1435.55618,2.01E-03,2.62E-02,-9.84E-02
1326.533678,1.55E+03,8.00E+00,4.50E-04,71336,537.06366,1435.56064,1.41E+03,6.02E+00,1.00E+03,2.33E+00,1.55E+03,8.00E+00,0,,,,,537.06366,2.93E-03,1435.56064,2.00E-03,3.00E-02,-9.51E-02
1326.535067,1.54E+03,8.00E+00,4.50E-04,71337,537.07087,1435.55722,1.40E+03,6.02E+00,1.01E+03,2.34E+00,1.54E+03,8.00E+00,0,,,,,537.07087,2.96E-03,1435.55722,2.02E-03,3.04E-02,-9.27E-02
1326.536456,1.52E+03,8.00E+00,4.50E-04,71338,537.0633,1435.55701,1.39E+03,6.02E+00,1.01E+03,2.35E+00,1.52E+03,8.00E+00,0,,,,,537.0633,2.96E-03,1435.55701,2.03E-03,2.14E-02,-9.75E-02
1326.537844,1.53E+03,8.00E+00,4.50E-04,71339,537.06536,1435.56221,1.39E+03,6.02E+00,1.01E+03,2.34E+00,1.53E+03,8.00E+00,0,,,,,537.06536,2.96E-03,1435.56221,2.02E-03,2.83E-02,-9.44E-02
1326.539233,1.53E+03,8.00E+00,4.50E-04,71340,537.06418,1435.56196,1.39E+03,6.02E+00,1.01E+03,2.35E+00,1.53E+03,8.00E+00,0,,,,,537.06418,2.96E-03,1435.56196,2.02E-03,2.89E-02,-9.45E-02
1326.540622,1.54E+03,8.00E+00,4.50E-04,71341,537.06414,1435.55689,1.40E+03,6.02E+00,1.01E+03,2.34E+00,1.54E+03,8.00E+00,0,,,,,537.06414,2.95E-03,1435.55689,2.02E-03,2.49E-02,-9.66E-02
1326.542011,1.54E+03,8.01E+00,4.50E-04,71342,537.0598,1435.55415,1.40E+03,6.03E+00,1.00E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.0598,2.95E-03,1435.55415,2.02E-03,2.13E-02,-1.02E-01
1326.5434,1.53E+03,8.01E+00,4.50E-04,71343,537.05997,1435.55831,1.39E+03,6.03E+00,1.01E+03,2.34E+00,1.53E+03,8.01E+00,0,,,,,537.05997,2.97E-03,1435.55831,2.02E-03,3.20E-02,-9.19E-02
1326.544789,1.54E+03,8.00E+00,4.50E-04,71344,537.06645,1435.56056,1.40E+03,6.02E+00,1.01E+03,2.34E+00,1.54E+03,8.00E+00,0,,,,,537.06645,2.94E-03,1435.56056,2.01E-03,3.20E-02,-9.00E-02
1326.546178,1.54E+03,8.01E+00,4.50E-04,71345,537.06131,1435.55264,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.06131,2.94E-03,1435.55264,2.01E-03,2.29E-02,-1.07E-01
1326.547567,1.54E+03,8.01E+00,4.50E-04,71346,537.06507,1435.56237,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.06507,2.95E-03,1435.56237,2.02E-03,2.97E-02,-8.91E-02
1326.548956,1.54E+03,8.02E+00,4.50E-04,71347,537.06592,1435.56137,1.40E+03,6.04E+00,1.02E+03,2.34E+00,1.54E+03,8.02E+00,0,,,,,537.06592,2.95E-03,1435.56137,2.02E-03,2.36E-02,-9.56E-02
1326.550344,1.54E+03,8.01E+00,4.50E-04,71348,537.06356,1435.55651,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.06356,2.95E-03,1435.55651,2.02E-03,2.86E-02,-9.59E-02
1326.551733,1.55E+03,8.02E+00,4.50E-04,71349,537.06683,1435.55791,1.40E+03,6.04E+00,1.01E+03,2.34E+00,1.55E+03,8.02E+00,0,,,,,537.06683,2.94E-03,1435.55791,2.01E-03,2.84E-02,-9.59E-02
1326.553122,1.55E+03,8.03E+00,4.50E-04,71350,537.06511,1435.56108,1.40E+03,6.05E+00,1.01E+03,2.34E+00,1.55E+03,8.03E+00,0,,,,,537.06511,2.95E-03,1435.56108,2.01E-03,2.54E-02,-9.54E-02
1326.554511,1.54E+03,8.02E+00,4.50E-04,71351,537.06436,1435.55881,1.40E+03,6.03E+00,1.01E+03,2.35E+00,1.54E+03,8.02E+00,0,,,,,537.06436,2.94E-03,1435.55881,2.01E-03,2.67E-02,-9.28E-02
1326.5559,1.56E+03,8.03E+00,4.50E-04,71352,537.06048,1435.55863,1.41E+03,6.04E+00,1.01E+03,2.34E+00,1.56E+03,8.03E+00,0,,,,,537.06048,2.92E-03,1435.55863,2.00E-03,2.61E-02,-9.96E-02
1326.557289,1.54E+03,8.00E+00,4.50E-04,71353,537.06666,1435.55918,1.39E+03,6.02E+00,1.01E+03,2.34E+00,1.54E+03,8.00E+00,0,,,,,537.06666,2.95E-03,1435.55918,2.02E-03,2.93E-02,-9.49E-02
1326.558678,1.54E+03,8.02E+00,4.50E-04,71354,537.07059,1435.55816,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.02E+00,0,,,,,537.07059,2.95E-03,1435.55816,2.02E-03,2.75E-02,-9.63E-02
1326.560067,1.54E+03,8.01E+00,4.50E-04,71355,537.0621,1435.55921,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.0621,2.96E-03,1435.55921,2.02E-03,2.37E-02,-9.30E-02
1326.561455,1.55E+03,8.02E+00,4.50E-04,71356,537.0633,1435.55334,1.41E+03,6.04E+00,1.01E+03,2.34E+00,1.55E+03,8.02E+00,0,,,,,537.0633,2.94E-03,1435.55334,2.01E-03,2.83E-02,-9.83E-02
1326.562844,1.55E+03,8.04E+00,4.50E-04,71357,537.05999,1435.55484,1.41E+03,6.05E+00,1.01E+03,2.34E+00,1.55E+03,8.04E+00,0,,,,,537.05999,2.93E-03,1435.55484,2.01E-03,2.29E-02,-1.01E-01
1326.564233,1.54E+03,8.02E+00,4.50E-04,71358,537.06802,1435.56112,1.40E+03,6.04E+00,1.02E+03,2.35E+00,1.54E+03,8.02E+00,0,,,,,537.06802,2.95E-03,1435.56112,2.02E-03,3.18E-02,-8.90E-02
1326.565622,1.55E+03,8.02E+00,4.50E-04,71359,537.06093,1435.55413,1.41E+03,6.03E+00,1.01E+03,2.34E+00,1.55E+03,8.02E+00,0,,,,,537.06093,2.93E-03,1435.55413,2.01E-03,2.11E-02,-1.05E-01
1326.567011,1.54E+03,8.01E+00,4.50E-04,71360,537.06391,1435.55988,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.01E+00,0,,,,,537.06391,2.95E-03,1435.55988,2.02E-03,3.12E-02,-9.37E-02
1326.5684,1.54E+03,8.02E+00,4.50E-04,71361,537.06927,1435.56145,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.54E+03,8.02E+00,0,,,,,537.06927,2.95E-03,1435.56145,2.02E-03,2.77E-02,-8.87E-02
1326.569789,1.55E+03,8.02E+00,4.50E-04,71362,537.06094,1435.55505,1.40E+03,6.04E+00,1.01E+03,2.34E+00,1.55E+03,8.02E+00,0,,,,,537.06094,2.94E-03,1435.55505,2.01E-03,2.69E-02,-9.45E-02
1326.571178,1.56E+03,8.02E+00,4.50E-04,71363,537.05887,1435.5566,1.41E+03,6.04E+00,1.01E+03,2.34E+00,1.56E+03,8.02E+00,0,,,,,537.05887,2.93E-03,1435.5566,2.00E-03,2.56E-02,-9.57E-02
1326.572567,1.55E+03,8.02E+00,4.50E-04,71364,537.06205,1435.55983,1.40E+03,6.03E+00,1.01E+03,2.34E+00,1.55E+03,8.02E+00,0,,,,,537.06205,2.94E-03,1435.55983,2.01E-03,2.74E-02,-9.20E-02
1326.573955,1.54E+03,8.01E+00,4.50E-04,71365,537.06989,1435.56115,1.40E+03,6.03E+00,1.02E+03,2.35E+00,1.54E+03,8.01E+00,0,,,,,537.06989,2.95E-03,1435.56115,2.02E-03,2.75E-02,-8.72E-02
1326.575344,1.54E+03,8.01E+00,4.50E-04,71366,537.06484,1435.55587,1.40E+03,6.03E+00,1.01E+03,2.35E+00,1.54E+03,8.01E+00,0,,,,,537.06484,2.95E-03,1435.55587,2.02E-03,2.99E-02,-9.62E-02
1326.576733,1.54E+03,8.02E+00,4.50E-04,71367,537.06268,1435.55462,1.40E+03,6.04E+00,1.02E+03,2.35E+00,1.54E+03,8.02E+00,0,,,,,537.06268,2.95E-03,1435.55462,2.01E-03,2.67E-02,-1.01E-01
